"type","Status","Amount_In_Dollars","Original_Date","Traded_Time","Last_Updated","Deposit_Type","Fee_In_Dollars","Market_Title","Market_Ticker","Market_Id","Filled","Remaining","Direction","Order_Type","Price_In_Cents","No_Contracts_Owned","No_Contracts_Average_Price_In_Cents","Yes_Contracts_Owned","Yes_Contracts_Average_Price_In_Cents","Result","Profit_In_Dollars","Credit_Reason","Credit_Type","Introducing_Broker"
"Order","Canceled","","2026-02-22T05:37:56.682Z","","","","","","KXMVESPORTSMULTIGAMEEXTENDED-S20266612DD0F552-B9CB194F03A","7f9dc8af-8e5b-410c-b901-71605981b0c1","0","0","","","","","","","","","","","",""
"Order","Filled","","2026-02-22T05:35:44.614Z","","","","","","KXMLSGAME-26FEB21PORCLB-POR","3ee3bf06-e610-4804-b101-2ff7ec4c7725","12","0","","","","","","","","","","","",""
"Order","Canceled","","2026-02-22T05:31:16.633Z","","","","","","KXMVESPORTSMULTIGAMEEXTENDED-S20266612DD0F552-B9CB194F03A","7f9dc8af-8e5b-410c-b901-71605981b0c1","0","0","","","","","","","","","","","",""
"Order","Canceled","","2026-02-22T05:24:37.460Z","","","","","","KXMVESPORTSMULTIGAMEEXTENDED-S20266612DD0F552-B9CB194F03A","7f9dc8af-8e5b-410c-b901-71605981b0c1","0","0","","","","","","","","","","","",""
"Order","Canceled","","2026-02-22T05:08:33.620Z","","","","","","KXMVESPORTSMULTIGAMEEXTENDED-S20266612DD0F552-B9CB194F03A","7f9dc8af-8e5b-410c-b901-71605981b0c1","0","0","","","","","","","","","","","",""
"Order","Filled","","2026-02-22T05:06:19.703Z","","","","","","KXHIGHLAX-26FEB22-B71.5","5865956c-61e0-4c56-9c7e-b756eb516e20","3","0","","","","","","","","","","","",""
"Order","Partially Filled / Partially Canceled","","2026-02-22T05:06:18.846Z","","","","","","KXHIGHTBOS-26FEB22-B38.5","5c222c2d-f530-489c-8c54-714274f02aec","1","0","","","","","","","","","","","",""
"Order","Filled","","2026-02-22T04:59:18.672Z","","","","","","KXSUPERLIGGAME-26FEB22BESGOZ-GOZ","e802b437-5c67-4762-8a7a-ffb2d291e959","3","0","","","","","","","","","","","",""
"Order","Filled","","2026-02-22T04:59:18.194Z","","","","","","KXHIGHLAX-26FEB22-B71.5","5865956c-61e0-4c56-9c7e-b756eb516e20","3","0","","","","","","","","","","","",""
"Order","Partially Filled / Partially Canceled","","2026-02-22T04:59:17.353Z","","","","","","KXHIGHCHI-26FEB22-B30.5","9e687990-f740-4262-a783-fc0a8f8eeb3c","2","0","","","","","","","","","","","",""
"Order","Filled","","2026-02-22T04:59:16.668Z","","","","","","KXHIGHTSFO-26FEB22-B64.5","c9271b62-7af3-48eb-adb5-64908baa0762","13","0","","","","","","","","","","","",""
"Order","Filled","","2026-02-22T04:57:04.261Z","","","","","","KXSUPERLIGGAME-26FEB22BESGOZ-GOZ","e802b437-5c67-4762-8a7a-ffb2d291e959","3","0","","","","","","","","","","","",""
"Order","Filled","","2026-02-22T04:57:04.113Z","","","","","","KXMLSGAME-26FEB21PORCLB-POR","3ee3bf06-e610-4804-b101-2ff7ec4c7725","12","0","","","","","","","","","","","",""
"Order","Filled","","2026-02-22T04:57:03.962Z","","","","","","KXLOWTCHI-26FEB22-B21.5","c180a102-260f-415d-80f9-90c325e4d53d","28","0","","","","","","","","","","","",""
"Order","Filled","","2026-02-22T04:57:03.812Z","","","","","","KXHIGHLAX-26FEB22-B71.5","5865956c-61e0-4c56-9c7e-b756eb516e20","3","0","","","","","","","","","","","",""
"Order","Filled","","2026-02-22T04:57:03.661Z","","","","","","KXHIGHTSFO-26FEB22-B62.5","3ebed896-0945-4c65-9f0b-29d20f0c3fd6","32","0","","","","","","","","","","","",""
"Order","Filled","","2026-02-22T04:54:49.763Z","","","","","","KXT20MATCH-26FEB25NZSRI-SRI","c6608409-7527-4fe9-a169-bdc47d325797","6","0","","","","","","","","","","","",""
"Order","Filled","","2026-02-22T04:54:49.051Z","","","","","","KXSUPERLIGGAME-26FEB22BESGOZ-GOZ","e802b437-5c67-4762-8a7a-ffb2d291e959","3","0","","","","","","","","","","","",""
"Order","Filled","","2026-02-22T04:54:48.923Z","","","","","","KXMLSGAME-26FEB21PORCLB-POR","3ee3bf06-e610-4804-b101-2ff7ec4c7725","12","0","","","","","","","","","","","",""
"Order","Partially Filled / Partially Canceled","","2026-02-22T04:54:48.751Z","","","","","","KXLOWTCHI-26FEB22-B21.5","c180a102-260f-415d-80f9-90c325e4d53d","2","0","","","","","","","","","","","",""
"Order","Filled","","2026-02-22T04:54:48.618Z","","","","","","KXHIGHLAX-26FEB22-B71.5","5865956c-61e0-4c56-9c7e-b756eb516e20","3","0","","","","","","","","","","","",""
"Order","Canceled","","2026-02-22T04:54:48.445Z","","","","","","KXMVESPORTSMULTIGAMEEXTENDED-S20266612DD0F552-B9CB194F03A","7f9dc8af-8e5b-410c-b901-71605981b0c1","0","0","","","","","","","","","","","",""
"Order","Partially Filled / Partially Canceled","","2026-02-22T04:54:47.613Z","","","","","","KXHIGHTSFO-26FEB22-B62.5","3ebed896-0945-4c65-9f0b-29d20f0c3fd6","4","0","","","","","","","","","","","",""
"Order","Filled","","2026-02-22T04:54:46.917Z","","","","","","KXHIGHCHI-26FEB22-B30.5","9e687990-f740-4262-a783-fc0a8f8eeb3c","12","0","","","","","","","","","","","",""
"Order","Filled","","2026-02-22T04:52:24.664Z","","","","","","KXSUPERLIGGAME-26FEB22BESGOZ-GOZ","e802b437-5c67-4762-8a7a-ffb2d291e959","3","0","","","","","","","","","","","",""
"Order","Filled","","2026-02-22T04:52:24.517Z","","","","","","KXMLSGAME-26FEB21PORCLB-POR","3ee3bf06-e610-4804-b101-2ff7ec4c7725","12","0","","","","","","","","","","","",""
"Order","Filled","","2026-02-22T04:52:24.366Z","","","","","","KXHIGHLAX-26FEB22-B71.5","5865956c-61e0-4c56-9c7e-b756eb516e20","3","0","","","","","","","","","","","",""
"Order","Filled","","2026-02-22T04:50:12.581Z","","","","","","KXSUPERLIGGAME-26FEB22BESGOZ-GOZ","e802b437-5c67-4762-8a7a-ffb2d291e959","3","0","","","","","","","","","","","",""
"Order","Filled","","2026-02-22T04:50:12.432Z","","","","","","KXMLSGAME-26FEB21PORCLB-POR","3ee3bf06-e610-4804-b101-2ff7ec4c7725","12","0","","","","","","","","","","","",""
"Order","Filled","","2026-02-22T04:50:12.301Z","","","","","","KXHIGHLAX-26FEB22-B71.5","5865956c-61e0-4c56-9c7e-b756eb516e20","3","0","","","","","","","","","","","",""
"Order","Filled","","2026-02-22T04:48:00.842Z","","","","","","KXHIGHTSFO-26FEB22-B64.5","c9271b62-7af3-48eb-adb5-64908baa0762","13","0","","","","","","","","","","","",""
"Order","Canceled","","2026-02-22T04:29:38.634Z","","","","","","KXWCGAME-26JUN12USAPAR-PAR","d2580412-c09f-46f4-a79b-22b02e3be26d","0","0","","","","","","","","","","","",""
"Order","Partially Filled / Partially Canceled","","2026-02-22T04:29:37.008Z","","","","","","KXT20MATCH-26FEB25NZSRI-SRI","c6608409-7527-4fe9-a169-bdc47d325797","6","0","","","","","","","","","","","",""
"Order","Canceled","","2026-02-22T04:29:35.014Z","","","","","","KXSERIEAGAME-26FEB28VERNAP-TIE","2c976c7f-44de-4aad-aadc-2b8f8e48fb4e","0","0","","","","","","","","","","","",""
"Order","Filled","","2026-02-22T04:29:32.731Z","","","","","","KXJLEAGUEGAME-26FEB22MITJEF-MIT","1ef8af42-0243-4a9f-965d-10e755a744d4","10","0","","","","","","","","","","","",""
"Order","Partially Filled / Partially Canceled","","2026-02-22T04:29:31.259Z","","","","","","KXSUPERLIGGAME-26FEB22BESGOZ-GOZ","e802b437-5c67-4762-8a7a-ffb2d291e959","1","0","","","","","","","","","","","",""
"Order","Filled","","2026-02-22T04:29:29.602Z","","","","","","KXMLSGAME-26FEB21PORCLB-POR","3ee3bf06-e610-4804-b101-2ff7ec4c7725","12","0","","","","","","","","","","","",""
"Order","Canceled","","2026-02-22T04:29:28.235Z","","","","","","KXBRASILEIROGAME-26FEB25CRUCOR-COR","8c57e72b-b511-4b36-80fc-b5e00e1b72ec","0","0","","","","","","","","","","","",""
"Order","Canceled","","2026-02-22T04:29:25.581Z","","","","","","KXBRASILEIROGAME-26FEB25CRINT-INT","a9d2ddf8-b1a5-4c12-971b-9601bf840d92","0","0","","","","","","","","","","","",""
"Order","Canceled","","2026-02-22T04:29:24.062Z","","","","","","KXLALIGAGAME-26MAR01ELCESP-ESP","3056d555-81d2-4103-bc97-a39b1b35d6ca","0","0","","","","","","","","","","","",""
"Order","Canceled","","2026-02-22T04:29:21.509Z","","","","","","KXWCGAME-26JUN16ARGDZA-TIE","5c52916f-cb92-46a9-96a7-b5bda836115a","0","0","","","","","","","","","","","",""
"Order","Filled","","2026-02-22T04:14:21.211Z","","","","","","KXLOWTCHI-26FEB22-B21.5","c180a102-260f-415d-80f9-90c325e4d53d","14","0","","","","","","","","","","","",""
"Order","Canceled","","2026-02-22T04:07:14.605Z","","","","","","KXMVESPORTSMULTIGAMEEXTENDED-S20266612DD0F552-B9CB194F03A","7f9dc8af-8e5b-410c-b901-71605981b0c1","0","0","","","","","","","","","","","",""
"Order","Partially Filled / Partially Canceled","","2026-02-22T04:07:13.888Z","","","","","","KXLOWTNYC-26FEB22-B30.5","18e3d9c3-b317-4d95-9478-ebe158db8a1c","10","0","","","","","","","","","","","",""
"Order","Filled","","2026-02-22T04:07:13.761Z","","","","","","KXLOWTCHI-26FEB22-B21.5","c180a102-260f-415d-80f9-90c325e4d53d","14","0","","","","","","","","","","","",""
"Order","Filled","","2026-02-22T01:59:06.689Z","","","","","","KXT20MATCH-26FEB22ENGSRI-SRI","d5dbbea4-7d32-481b-84c5-7ec77260af3a","12","0","","","","","","","","","","","",""
"Order","Canceled","","2026-02-22T01:59:06.549Z","","","","","","KXEKSTRAKLASAGAME-26FEB22JAGRAD-JAG","f3aa7392-acbe-4cd3-aa4b-60048ba4e190","0","0","","","","","","","","","","","",""
"Order","Filled","","2026-02-22T01:59:00.396Z","","","","","","KXHIGHTSEA-26FEB22-B50.5","b3d9decf-20e0-4393-b2cc-6506a13899f6","30","0","","","","","","","","","","","",""
"Order","Filled","","2026-02-22T01:58:59.699Z","","","","","","KXHIGHLAX-26FEB22-B71.5","5865956c-61e0-4c56-9c7e-b756eb516e20","28","0","","","","","","","","","","","",""
"Order","Canceled","","2026-02-22T01:48:42.778Z","","","","","","KXSLGREECEGAME-26FEB22OFIPAN-PAN","c8236f1e-e640-479f-9cdb-9f4ba3ff5d9e","0","0","","","","","","","","","","","",""
"Order","Canceled","","2026-02-22T01:48:42.626Z","","","","","","KXBRASILEIROGAME-26FEB25CRINT-INT","a9d2ddf8-b1a5-4c12-971b-9601bf840d92","0","0","","","","","","","","","","","",""
"Order","Canceled","","2026-02-22T01:48:42.457Z","","","","","","KXWCGAME-26JUN12USAPAR-PAR","d2580412-c09f-46f4-a79b-22b02e3be26d","0","0","","","","","","","","","","","",""
"Order","Filled","","2026-02-22T01:48:42.304Z","","","","","","KXNBAGAME-26FEB22DENGSW-DEN","84f84ab9-0153-47ad-bb40-19fa49b50c4d","9","0","","","","","","","","","","","",""
"Order","Canceled","","2026-02-22T01:48:42.030Z","","","","","","KXWCGAME-26JUN17GHAPAN-GHA","f5cd9d4a-f6eb-4672-95c6-6db037fa41c1","0","0","","","","","","","","","","","",""
"Order","Canceled","","2026-02-22T01:48:41.883Z","","","","","","KXSCOTTISHPREMGAME-26FEB22CELHIB-CEL","95f6a004-6229-468c-bcf9-db6bde413fb7","0","0","","","","","","","","","","","",""
"Order","Canceled","","2026-02-22T01:48:41.703Z","","","","","","KXLALIGA2GAME-26FEB22ANDZAR-AND","4d2b74c7-eb3f-4a28-96e0-ebabf04ae750","0","0","","","","","","","","","","","",""
"Order","Partially Filled / Partially Canceled","","2026-02-22T01:48:41.579Z","","","","","","KXSUPERLIGGAME-26FEB22BESGOZ-GOZ","e802b437-5c67-4762-8a7a-ffb2d291e959","1","0","","","","","","","","","","","",""
"Order","Canceled","","2026-02-22T01:48:41.256Z","","","","","","KXEPLGAME-26FEB28NEWEVE-NEW","41449c79-695e-44c2-a2d6-6bfc832b10ca","0","0","","","","","","","","","","","",""
"Order","Canceled","","2026-02-22T01:48:41.133Z","","","","","","KXJLEAGUEGAME-26FEB22MITJEF-MIT","1ef8af42-0243-4a9f-965d-10e755a744d4","0","0","","","","","","","","","","","",""
"Order","Canceled","","2026-02-22T01:48:40.959Z","","","","","","KXT20MATCH-26FEB25NZSRI-SRI","c6608409-7527-4fe9-a169-bdc47d325797","0","0","","","","","","","","","","","",""
"Order","Canceled","","2026-02-22T01:48:40.805Z","","","","","","KXWCGAME-26JUN16ARGDZA-TIE","5c52916f-cb92-46a9-96a7-b5bda836115a","0","0","","","","","","","","","","","",""
"Order","Canceled","","2026-02-22T01:48:40.506Z","","","","","","KXT20MATCH-26FEB22ENGSRI-ENG","583bd60a-b375-43f0-8d77-c1c9a939d508","0","0","","","","","","","","","","","",""
"Order","Canceled","","2026-02-22T01:48:35.345Z","","","","","","KXMVESPORTSMULTIGAMEEXTENDED-S20266612DD0F552-B9CB194F03A","7f9dc8af-8e5b-410c-b901-71605981b0c1","0","0","","","","","","","","","","","",""
"Order","Filled","","2026-02-22T01:39:05.341Z","","","","","","KXLOWTNYC-26FEB22-B30.5","18e3d9c3-b317-4d95-9478-ebe158db8a1c","33","0","","","","","","","","","","","",""
"Order","Filled","","2026-02-22T01:39:05.191Z","","","","","","KXLOWTCHI-26FEB22-B21.5","c180a102-260f-415d-80f9-90c325e4d53d","14","0","","","","","","","","","","","",""
"Order","Filled","","2026-02-22T01:37:20.367Z","","","","","","KXSUPERLIGGAME-26FEB22BESGOZ-GOZ","e802b437-5c67-4762-8a7a-ffb2d291e959","1","0","","","","","","","","","","","",""
"Order","Canceled","","2026-02-22T01:37:18.814Z","","","","","","KXEKSTRAKLASAGAME-26FEB22JAGRAD-JAG","f3aa7392-acbe-4cd3-aa4b-60048ba4e190","0","0","","","","","","","","","","","",""
"Order","Canceled","","2026-02-22T01:37:16.997Z","","","","","","KXBRASILEIROGAME-26FEB25CRUCOR-COR","8c57e72b-b511-4b36-80fc-b5e00e1b72ec","0","0","","","","","","","","","","","",""
"Order","Canceled","","2026-02-22T01:37:15.301Z","","","","","","KXSERIEBGAME-26FEB22REGUSA-REG","e29f8643-63e0-4c73-b875-30719a34cf74","0","0","","","","","","","","","","","",""
"Order","Canceled","","2026-02-22T01:37:13.441Z","","","","","","KXBRASILEIROGAME-26FEB25CRINT-INT","a9d2ddf8-b1a5-4c12-971b-9601bf840d92","0","0","","","","","","","","","","","",""
"Order","Filled","","2026-02-22T01:37:11.919Z","","","","","","KXT20MATCH-26FEB22ENGSRI-SRI","d5dbbea4-7d32-481b-84c5-7ec77260af3a","11","0","","","","","","","","","","","",""
"Order","Canceled","","2026-02-22T01:37:10.450Z","","","","","","KXLALIGA2GAME-26FEB22ANDZAR-AND","4d2b74c7-eb3f-4a28-96e0-ebabf04ae750","0","0","","","","","","","","","","","",""
"Order","Canceled","","2026-02-22T01:37:08.855Z","","","","","","KXSLGREECEGAME-26FEB22OFIPAN-OFI","1f5e63d6-02af-448e-85a9-aec625c59bb8","0","0","","","","","","","","","","","",""
"Order","Canceled","","2026-02-22T01:37:07.247Z","","","","","","KXWCGAME-26JUN16ARGDZA-TIE","5c52916f-cb92-46a9-96a7-b5bda836115a","0","0","","","","","","","","","","","",""
"Order","Canceled","","2026-02-22T01:37:05.282Z","","","","","","KXLIGAMXTOTAL-26FEB21CRACDG-2","99ecd583-bfc3-4afb-bb5e-14219502e3e4","0","0","","","","","","","","","","","",""
"Order","Canceled","","2026-02-22T01:37:03.374Z","","","","","","KXWCGAME-26JUN17ENGCRO-ENG","8006b03a-6c76-4a78-8b06-c7be365b99cf","0","0","","","","","","","","","","","",""
"Order","Canceled","","2026-02-22T01:36:48.605Z","","","","","","KXMVESPORTSMULTIGAMEEXTENDED-S20266612DD0F552-B9CB194F03A","7f9dc8af-8e5b-410c-b901-71605981b0c1","0","0","","","","","","","","","","","",""
"Order","Partially Filled / Partially Canceled","","2026-02-22T01:36:47.854Z","","","","","","KXLOWTNYC-26FEB22-B30.5","18e3d9c3-b317-4d95-9478-ebe158db8a1c","7","0","","","","","","","","","","","",""
"Order","Filled","","2026-02-22T01:31:40.374Z","","","","","","KXLOWTLAX-26FEB22-T49","0fbc32f1-de66-416a-820e-cb7dad551061","48","0","","","","","","","","","","","",""
"Order","Partially Filled / Partially Canceled","","2026-02-22T01:31:40.223Z","","","","","","KXLOWTNYC-26FEB22-B30.5","18e3d9c3-b317-4d95-9478-ebe158db8a1c","3","0","","","","","","","","","","","",""
"Order","Partially Filled / Partially Canceled","","2026-02-22T01:29:26.191Z","","","","","","KXHIGHLAX-26FEB22-B71.5","5865956c-61e0-4c56-9c7e-b756eb516e20","3","0","","","","","","","","","","","",""
"Order","Filled","","2026-02-22T00:32:41.344Z","","","","","","KXHIGHTBOS-26FEB22-B34.5","21e3abe9-d33e-4209-becf-85d668f8668b","10","0","","","","","","","","","","","",""
"Order","Filled","","2026-02-22T00:32:24.553Z","","","","","","KXHIGHTBOS-26FEB22-B34.5","21e3abe9-d33e-4209-becf-85d668f8668b","10","0","","","","","","","","","","","",""
"Order","Filled","","2026-02-22T00:31:18.731Z","","","","","","KXHIGHTBOS-26FEB22-B34.5","21e3abe9-d33e-4209-becf-85d668f8668b","68","0","","","","","","","","","","","",""
"Order","Filled","","2026-02-22T00:30:47.002Z","","","","","","KXHIGHTBOS-26FEB22-B38.5","5c222c2d-f530-489c-8c54-714274f02aec","1","0","","","","","","","","","","","",""
"Order","Filled","","2026-02-22T00:29:09.447Z","","","","","","KXHIGHTBOS-26FEB22-B38.5","5c222c2d-f530-489c-8c54-714274f02aec","1","0","","","","","","","","","","","",""
"Order","Canceled","","2026-02-21T21:19:44.544Z","","","","","","KXEWSLGAME-26FEB15BRHARS-TIE","bd2bcaf0-0466-4898-ac5d-e33d94970d1a","0","0","","","","","","","","","","","",""
"Order","Filled","","2026-02-21T20:46:52.386Z","","","","","","KXLOWTLAX-26FEB22-T49","0fbc32f1-de66-416a-820e-cb7dad551061","48","0","","","","","","","","","","","",""
"Order","Canceled","","2026-02-21T20:46:50.833Z","","","","","","KXMVESPORTSMULTIGAMEEXTENDED-S2026D27C1B68A87-41B71365C60","4b73ba04-6bbd-48c5-bc57-a1a32ca56ddd","0","0","","","","","","","","","","","",""
"Order","Filled","","2026-02-21T20:46:21.891Z","","","","","","KXLOWTLAX-26FEB22-B46.5","a13b3509-6b0d-413e-98a9-cb60bb1fbc91","13","0","","","","","","","","","","","",""
"Order","Filled","","2026-02-21T20:46:20.357Z","","","","","","KXHIGHMIA-26FEB22-B84.5","d69c7a1e-5884-4c53-965f-cdf2e2cf5847","14","0","","","","","","","","","","","",""
"Order","Canceled","","2026-02-21T20:45:49.417Z","","","","","","KXLALIGATOTAL-26FEB21ATMESP-3","2dc20995-5b29-482e-b62a-2a0815500741","0","0","","","","","","","","","","","",""
"Order","Filled","","2026-02-21T20:45:47.213Z","","","","","","KXLOWTNYC-26FEB22-B30.5","18e3d9c3-b317-4d95-9478-ebe158db8a1c","33","0","","","","","","","","","","","",""
"Order","Filled","","2026-02-21T20:45:16.241Z","","","","","","KXHIGHMIA-26FEB22-B84.5","d69c7a1e-5884-4c53-965f-cdf2e2cf5847","14","0","","","","","","","","","","","",""
"Order","Filled","","2026-02-21T20:45:14.212Z","","","","","","KXHIGHMIA-26FEB22-B86.5","e55797e7-b3ff-4ab4-8b19-215e992b255a","17","0","","","","","","","","","","","",""
"Order","Filled","","2026-02-21T20:44:44.033Z","","","","","","KXHIGHTBOS-26FEB22-B38.5","5c222c2d-f530-489c-8c54-714274f02aec","11","0","","","","","","","","","","","",""
"Order","Canceled","","2026-02-21T20:44:42.254Z","","","","","","KXHIGHDEN-26FEB22-B50.5","5a8749ce-33d2-4141-b252-a2f1a625de35","0","0","","","","","","","","","","","",""
"Order","Filled","","2026-02-21T20:44:11.861Z","","","","","","KXHIGHCHI-26FEB22-B30.5","9e687990-f740-4262-a783-fc0a8f8eeb3c","12","0","","","","","","","","","","","",""
"Order","Canceled","","2026-02-21T20:44:09.935Z","","","","","","KXLALIGATOTAL-26FEB21ATMESP-3","2dc20995-5b29-482e-b62a-2a0815500741","0","0","","","","","","","","","","","",""
"Order","Filled","","2026-02-21T20:43:39.273Z","","","","","","KXLOWTCHI-26FEB22-B21.5","c180a102-260f-415d-80f9-90c325e4d53d","14","0","","","","","","","","","","","",""
"Order","Filled","","2026-02-21T20:43:37.830Z","","","","","","KXMVESPORTSMULTIGAMEEXTENDED-S20266612DD0F552-B9CB194F03A","7f9dc8af-8e5b-410c-b901-71605981b0c1","76","0","","","","","","","","","","","",""
"Order","Filled","","2026-02-21T20:43:06.930Z","","","","","","KXHIGHMIA-26FEB22-B86.5","e55797e7-b3ff-4ab4-8b19-215e992b255a","17","0","","","","","","","","","","","",""
"Order","Canceled","","2026-02-21T20:43:05.864Z","","","","","","KXHIGHTSFO-26FEB22-B64.5","c9271b62-7af3-48eb-adb5-64908baa0762","0","0","","","","","","","","","","","",""
"Order","Filled","","2026-02-21T20:42:34.432Z","","","","","","KXHIGHDEN-26FEB22-B50.5","5a8749ce-33d2-4141-b252-a2f1a625de35","14","0","","","","","","","","","","","",""
"Order","Filled","","2026-02-21T20:42:33.734Z","","","","","","KXHIGHTSFO-26FEB22-B62.5","3ebed896-0945-4c65-9f0b-29d20f0c3fd6","16","0","","","","","","","","","","","",""
"Order","Filled","","2026-02-21T20:42:02.335Z","","","","","","KXHIGHTBOS-26FEB22-B34.5","21e3abe9-d33e-4209-becf-85d668f8668b","34","0","","","","","","","","","","","",""
"Order","Filled","","2026-02-21T20:42:01.981Z","","","","","","KXHIGHTSFO-26FEB22-B64.5","c9271b62-7af3-48eb-adb5-64908baa0762","13","0","","","","","","","","","","","",""
"Order","Filled","","2026-02-21T20:41:30.034Z","","","","","","KXHIGHLAX-26FEB22-B71.5","5865956c-61e0-4c56-9c7e-b756eb516e20","14","0","","","","","","","","","","","",""
"Order","Filled","","2026-02-21T20:41:29.105Z","","","","","","KXHIGHTSFO-26FEB22-B62.5","3ebed896-0945-4c65-9f0b-29d20f0c3fd6","16","0","","","","","","","","","","","",""
"Order","Canceled","","2026-02-21T20:40:57.712Z","","","","","","KXHIGHLAX-26FEB22-B69.5","c71cf375-ccfc-446a-95a6-175823c3f9fa","0","0","","","","","","","","","","","",""
"Order","Filled","","2026-02-21T20:40:56.771Z","","","","","","KXHIGHTBOS-26FEB22-B34.5","21e3abe9-d33e-4209-becf-85d668f8668b","34","0","","","","","","","","","","","",""
"Order","Filled","","2026-02-21T20:40:25.353Z","","","","","","KXHIGHTSEA-26FEB22-B50.5","b3d9decf-20e0-4393-b2cc-6506a13899f6","15","0","","","","","","","","","","","",""
"Order","Filled","","2026-02-21T20:40:24.554Z","","","","","","KXHIGHLAX-26FEB22-B71.5","5865956c-61e0-4c56-9c7e-b756eb516e20","14","0","","","","","","","","","","","",""
"Order","Filled","","2026-02-21T20:39:52.205Z","","","","","","KXHIGHTBOS-26FEB22-B36.5","68344241-2f52-406b-9d54-db710a08c137","14","0","","","","","","","","","","","",""
"Order","Canceled","","2026-02-21T20:39:51.234Z","","","","","","KXHIGHLAX-26FEB22-B69.5","c71cf375-ccfc-446a-95a6-175823c3f9fa","0","0","","","","","","","","","","","",""
"Order","Filled","","2026-02-21T20:39:19.432Z","","","","","","KXLOWTAUS-26FEB21-T48","169ebd9f-5f68-4065-9591-d4af799e7639","14","0","","","","","","","","","","","",""
"Order","Filled","","2026-02-21T20:39:17.859Z","","","","","","KXHIGHTSEA-26FEB22-B50.5","b3d9decf-20e0-4393-b2cc-6506a13899f6","15","0","","","","","","","","","","","",""
"Order","Filled","","2026-02-21T20:38:44.047Z","","","","","","KXHIGHTBOS-26FEB22-B36.5","68344241-2f52-406b-9d54-db710a08c137","14","0","","","","","","","","","","","",""
"Order","Filled","","2026-02-21T20:33:49.688Z","","","","","","KXLOWTAUS-26FEB21-T48","169ebd9f-5f68-4065-9591-d4af799e7639","14","0","","","","","","","","","","","",""
"Deposit","Applied","250","2026-02-14T16:07:31.268Z","","February 14, 2026 at 11:07:31 AM EST","ach","0","","","","","","","","","","","","","","","","",""